	Unnamed: 0.1	Unnamed: 0	School_level_transliterated	School_name_transliterated	Potential_district_transliterated	Location_1_transliterated	Matched_District	district_id_x	district_id_y	root_school_name
344	344	344	0	naya jyoti	tanahu.n		tanahun	46	46	bal bikash
345	345	345	1	adarsha sarasvati	tanahu.n		tanahun	46	46	bal bikash
346	346	346	1	vindhyavasini	kaski	barapatana	kaski	38	38	bal chetana  nageswary
347	347	347	1	bhimanagara	chitavana	bhimanagara	chitwan	29	29	bal chetana
348	348	348	1	bachauli	chitavana		chitwan	29	29	bal devi
349	349	349	3	bha.ngeri	tanahu.n.n	bandipura	tanahun	46	46	bal jagat ebs
350	350	350	0	purkota	tanahu.n		tanahun	46	46	bal jyoti aadarsa vidhya sadan ebs
351	351	351	3	amara jyoti	tanahu.n.n	vyasa	tanahun	46	46	bal jyoti academy
352	352	352	1	himalaya	gorakha	ajirakota	gorkha	37	37	bal jyoti
353	353	353	0	vishvajvati	tanahu.n		tanahun	46	46	bal jyoti  koksa
354	354	354	1	kyamina	tanahu.n.n	kyamina	tanahun	46	46	bal jyoti ebs
355	355	355	1	gu~njanagara	chitavana	chitravana	chitwan	29	29	bal jyoti ebs
356	356	356	1	sharada	chitavana	bharatapura mahanagarapalika sharadanagara	chitwan	29	29	bal jyoti namuna eng ebs
357	357	357	0	mahadebata	tanahu.n		tanahun	46	46	bal jyoti
358	358	358	2	buchakhani	tanahu.n		tanahun	46	46	bal jyoti
359	359	359	3	shukra	tanahu.n.n	vyasa na pa	tanahun	46	46	bal jyoti
360	360	360	3	siddha	tanahu.n.n		tanahun	46	46	bal jyoti
361	361	361	0	kalika	tanahu.n		tanahun	46	46	bal jyoti
362	362	362	3	dharma	tanahu.n.n		tanahun	46	46	bal jyoti pratisthan ebs
363	363	363	0	udaya	tanahu.n.n	dharamapani	tanahun	46	46	bal kalyan
364	364	364	3	bhairava	tanahu.n.n	bandipura	tanahun	46	46	bal kalyan  kusunde
365	365	365	0	janajagrriti	tanahu.n		tanahun	46	46	bal kalyan a viidhylaya
366	366	366	1	shiva	navalaparasi	shivavasti	nawalparasi	48	48	bal kalyan awasiya
367	367	367	1	satyavati	tanahu.n.n	damauli	tanahun	46	46	bal kalyan  kingring
368	368	368	1	bhavani rashtriya	kailali		kailali	76	76	bal kalyan
369	369	369	1	galkota	syangja		syangja	45	45	bal kalyan
370	370	370	0	barahi	tanahu.n.n	shuklagandaki	tanahun	46	46	bal kalyan
371	371	371	1	vidya niku~nja	tanahu.n.n	bhanu na pa	tanahun	46	46	bal kalyan
372	372	372	1	sarasvati	tanahu.n.n	sabhu~na	tanahun	46	46	bal kalyan
373	373	373	0	dipaka	tanahu.n		tanahun	46	46	bal kalyan
374	374	374	1	parvati	tanahu.n.n	devaghata	tanahun	46	46	bal kalyan
375	375	375	1	nirmala	tanahu.n.n	vyasa	tanahun	46	46	bal kalyan
376	376	376	3	chandi devi	tanahu.n		tanahun	46	46	bal kalyan
377	377	377	1	adarsha shiksha pra	tanahu.n		tanahun	46	46	bal kalyan
378	378	378	1	shahida gamga	tanahu.n.n	ka.nhu shivapura	tanahun	46	46	bal kalyan
379	379	379	0	bhashkara	tanahu.n.n		tanahun	46	46	bal kalyan
380	380	380	0	kalyana devi	tanahu.n.n		tanahun	46	46	bal kalyan
381	381	381	2	pragati	navalaparasi		nawalparasi	48	48	bal kalyan  chatiwane
382	382	382	1	janajyoti	navalaparasi	va su pashchima	nawalparasi	48	48	bal kalyan
383	383	383	0	gadibha~njya	tanahu.n		tanahun	46	46	bal kalyan
384	384	384	0	a.ndi barahi	tanahu.n	vandipura	tanahun	46	46	bal kalyan praimary vi
385	385	385	3	chabdi varahi	tanahu.n.n		tanahun	46	46	bal kalyan primary
386	386	386	0	janasevika	tanahu.n.n	vyasa	tanahun	46	46	bal kalyan
387	387	387	0	ravichandra	tanahu.n		tanahun	46	46	bal kalyan
388	388	388	0	vedavyasa	tanahu.n.n	vyasa	tanahun	46	46	bal kalyan vidhya mandir
389	389	389	0	mahendrajyoti	tanahu.n.n	thapreka	tanahun	46	46	bal kanya
390	390	390	1	rashtriya	tanahu.n	rupakota	tanahun	46	46	bal kanya
391	391	391	0	aruna	tanahu.n		tanahun	46	46	bal kanya
392	392	392	1	shiva sarasvati	tanahu.n.n	rrishi~na ga pa	tanahun	46	46	bal kanya
393	393	393	3	janapriya	tanahu.n.n		tanahun	46	46	bal kanya
394	394	394	0	rama	tanahu.n.n	bandipura viruvatara	tanahun	46	46	bal kanya
395	395	395	3	vasanta	tanahu.n.n		tanahun	46	46	bal kanya
396	396	396	1	harpanakota	kaski	pokhara ma na pa	kaski	38	38	bal kanya
397	397	397	0	deurali	tanahu.n	vahavise	tanahun	46	46	bal kanya
398	398	398	0	mardasha	tanahu.n		tanahun	46	46	bal kanya
399	399	399	0	balika	tanahu.n		tanahun	46	46	bal kiran ebs
400	400	400	0	kusmavati	tanahu.n		tanahun	46	46	bal  rani
401	401	401	1	bala mandira	tanahu.n.n	damauli	tanahun	46	46	bal
402	402	402	2	sarvajyoti	tanahu.n		tanahun	46	46	bal mandir
403	403	403	0	buddha	tanahu.n.n	varabha~njya~na	tanahun	46	46	bal mandir
404	404	404	1	bajrayogani	tanahu.n.n	devaghata	tanahun	46	46	bal mandir
405	405	405	3	kalika	tanahu.n.n	bhanu na pa	tanahun	46	46	bal mandir
406	406	406	1	rameshvari	kaski		kaski	38	38	bal mandir
407	407	407	3	pa~nchakanya	tanahu.n.n		tanahun	46	46	bal mandir
408	408	408	1	gogana	kaski	pokhara lekhanatha	kaski	38	38	bal mandir
409	409	409	0	tamu~na	tanahu.n		tanahun	46	46	bal mandir
410	410	410	3	pasale	tanahu.n.n		tanahun	46	46	bal mandir
411	411	411	1	aruna	tanahu.n.n	dharamapani	tanahun	46	46	bal mukhi
412	412	412	3	sarasvati	tanuha.n	chokachisapani	dhanusha	20	20	bal namuna bidya mandir ebs
413	413	413	0	kotakalika	tanahu.n		tanahun	46	46	bal namuna
414	414	414	1	kalika	tanahu.n.n	purkota	tanahun	46	46	bal nanda
415	415	415	1	bhanu samskrrita	tanahu.n.n		tanahun	46	46	bal niketan ebs
416	416	416	1	kalika	kaski	pokhara	kaski	38	38	bal niketan
417	417	417	0	chandi	tanahu.n		tanahun	46	46	bal nikunja
418	418	418	0	rishithuma	tanahu.n	darmuka	tanahun	46	46	bal  bansbote ahaltar
419	419	419	0	shramika	tanahu.n		tanahun	46	46	bal pragati
420	420	420	0	ganosha	tanahu.n		tanahun	46	46	bal pratibha ebs
421	421	421	3	bhirkota	tanahu.n.n	rrishi~nga	tanahun	46	46	bal pratibha montessori vi
422	422	422	1	bala vikasa	tanahu.n.n		tanahun	46	46	bal pushpika montessori
423	423	423	0	tatopani	tanahu.n		tanahun	46	46	bal sansar academy
424	424	424	0	a.nbu	tanahu.n.n	a.nbukhaireni	tanahun	46	46	bal sansar montessori vi
425	425	425	0	shiva sundara	tanahu.n.n		tanahun	46	46	bal sansar ma
426	426	426	1	amarajyoti	tanahu.n.n	vyasa	tanahun	46	46	bal sewa
427	427	427	3	kalpeshvara	kathamadaum	ramakota	kathmandu	23	23	bal shakti
428	428	428	1	jala devi	tanahu.n.n	vi	tanahun	46	46	bal sikshya
429	429	429	1	mamgala	lamaju~na	suryapala	lamjung	39	39	bal sikshya
430	430	430	0	pa~nchajyoti	tanahu.n.n	kyamina pathara	tanahun	46	46	bal srijana ebs
431	431	431	1	shahida krrishna	tanahu.n.n		tanahun	46	46	bal subodhini sanskrit
432	432	432	1	himalaya	kaski	mauja	kaski	38	38	bal subodhini
433	433	433	0	nara	tanahu.n		tanahun	46	46	bal sudha
434	434	434	3	dipendra	navalaparasi	va su purva	nawalparasi	48	48	bal sudhar panchakanya
435	435	435	0	bala vikasa	tanahu.n		tanahun	46	46	bal sudhar
436	436	436	2	bala naketana	tanah.n		tanahun	46	46	bal sushil
437	437	437	1	janapremi	tanahu.n.n	shuklagandaki	tanahun	46	46	bal vidhya ebs
438	438	438	0	arunodaya	tanahu.n.n		tanahun	46	46	bal vidhya mandir ebs galphadiya
439	439	439	3	sahavira	tanahu.n.n	gumleka	tanahun	46	46	bala bhadra
440	440	440	1	gau.npharkodaya	tanahu.n.n	shuklagandaki na pa	tanahun	46	46	bala guru sanskrit bidhyapith
441	441	441	3	udaya	bhaktapura		bhaktapur	24	24	bala
442	442	442	0	vishvashanti	syangja	putalibajara	syangja	45	45	bala yamdang
443	443	443	3	rashtiya	tanahu.n.n		tanahun	46	46	balabhadra aa vi
444	444	444	3	jaladevi	tanahu.n.n	devaghata	tanahun	46	46	baladevi
445	445	445	1	ramashaha	tanahu.n.n	a.nbukhaireni ga pa	tanahun	46	46	balaguru gyan bigyan shikshya sadan
446	446	446	1	janakalyana	tanahu.n		tanahun	46	46	balak
447	447	447	3	mahadevasthana	gorakha		gorkha	37	37	balbalik a
448	448	448	4	vishvajyoti khota~na	khotang		khotang	5	5	balbalika aa vi
449	449	449	1	varahi	tanahu.n.n	vyasa pharakachaura	tanahun	46	46	balbalika
450	450	450	3	rashtriya	kathamadaum	jaisidavala	kathmandu	23	23	balbalika  solakhani
451	451	451	2	mahasyakanya	tanahu.n		tanahun	46	46	balbalika ebs
452	452	452	3	chandeshvari	tanahu.n.n	vyasa	tanahun	46	46	balbalika
453	453	453	0	shanti varsha	tanahu.n		tanahun	46	46	balbalika
454	454	454	0	navajyoti	kaski		kaski	38	38	balbalika
455	455	455	1	talabesi	tanahu.n		tanahun	46	46	balbalika
456	456	456	1	amarajyoti gau.npharka	kaski	lekhanatha	kaski	38	38	balbatika ebs
457	457	457	1	lakshmi adarsha	kaski		kaski	38	38	balbatika ebs
458	458	458	0	janasahayogi	tanahu.n		tanahun	46	46	balbatika samudaik
459	459	459	2	guheshvari	kathamadaum		kathmandu	23	23	balbidya ebs
460	460	460	1	shukla	tanahu.n.n	beltara	tanahun	46	46	balbikas  adheri
461	461	461	0	kanya debi	tanahu.n		tanahun	46	46	balbikash
462	462	462	1	chabdi	tanahu.n.n		tanahun	46	46	balbikash
463	463	463	1	khaireni	tanahu.n.n	shuklagandaki	tanahun	46	46	balbikasha
464	464	464	0	dila	tanahu.n		tanahun	46	46	baldebdoot bidya mandir
465	465	465	3	masrya~ngadi	tanahu.n.n	bhanu	tanahun	46	46	balden
466	466	466	1	shahida krrishna	tanahu.n.n	shuklagandaki	tanahun	46	46	baldip
467	467	467	1	bhanu	tanahu.n.n		tanahun	46	46	baleshwor
468	468	468	0	simana	tanahu.n		tanahun	46	46	balhit  bhantabari
469	469	469	1	rajapura	tanahu.n.n		tanahun	46	46	baljagaran vidhya mandir
470	470	470	1	kalika	kaski		kaski	38	38	baljagat sisu bikas foundation
471	471	471	0	rajasthala	tanahu.n		tanahun	46	46	baljanya
472	472	472	1	adharabhuta	tanahu.n.n	raipura	tanahun	46	46	baljyoti
473	473	473	1	maheshvari	kaski	pokhara	kaski	38	38	baljyoti  kusumbot
474	474	474	1	janajagrriti j~nana rashmi	kathamadaum	valajutara	kathmandu	23	23	baljyoti  sallery
475	475	475	0	chandi debi	tanahu.n		tanahun	46	46	baljyoti  ghumne chauri
476	476	476	3	ratna rajya lakshmi kanya	tanahu.n		tanahun	46	46	baljyoti
477	477	477	3	suryodaya	tanahu.n		tanahun	46	46	baljyoti
478	478	478	1	arunodaya	chitavana	gitanagara	chitwan	29	29	balkalyan
479	479	479	1	bhavanikalika	kaski	vijayapura	kaski	38	38	balkalyan
480	480	480	1	balamiteri	da~na	bhojapura	dang	53	53	balkalyan
481	481	481	0	balavikasa	da~na		dang	53	53	balkalyan
482	482	482	3	a.ndi barahi	tanahu.n.n	bandipura	tanahun	46	46	balkalyan
483	483	483	0	janashrama	rolpa		rolpa	55	55	balkalyan
484	484	484	2	nimavi	da~na	hapura ratanapura	dang	53	53	balkalyan  kolbote
485	485	485	1	mavi	da~na	dudharasa	dang	53	53	balkalyan  shikharmadi
486	486	486	3	krrishna	rolpa	madi ga.nupalika	rolpa	55	55	balkalyan
487	487	487	2	nimavi	rolpa	talava~na	rolpa	55	55	balkalyan
488	488	488	1	janata samskrrita	da~na	vijauri	dang	53	53	balkanya
489	489	489	0	pravi	da~na	bhitri sakrama	dang	53	53	balkanya
490	490	490	0	pravi	da~na	kalja	dang	53	53	balkanya  tatne
491	491	491	3	ganesha	da~na		dang	53	53	balkanya ma via
492	492	492	1	tribhuvana jana	salyana	luhapi~nga khala~nga	salyan	66	66	balkanya  pikmire
493	493	493	3	yugavodha	da~na	rajapura deukhuri	dang	53	53	balkanya  simle
494	494	494	3	ratri	da~na	baiba~na	dang	53	53	balkanya
495	495	495	2	chaudhare	da~na		dang	53	53	balmakar sendary vi
496	496	496	1	mavi	da~na	manapura	dang	53	53	balmandal
497	497	497	0	pravi	gurukhola		gorkha	37	37	balmandir
498	498	498	0	pravi	da~na	kathaberuva	dang	53	53	balmandir  bokse
499	499	499	1	nepala rashtiya	bardiya	parnapura sanoshri	bardiya	58	58	balmiki ebs
500	500	500	0	pravi	da~na	sevya	dang	53	53	balmiki education foundation ebs
501	501	501	3	avi	da~na	barahakhuti	dang	53	53	balmiki memorial boarding
502	502	502	2	vela deukhuri	da~na		dang	53	53	balmiki
503	503	503	0	pravi	da~na	sikta	dang	53	53	balmiki ma ebs
504	504	504	1	sadharana namuna	da~na		dang	53	53	balmiki sikshya sadan
505	505	505	0	sarasvati	ilama	jogai	ilam	3	3	balmiki singh devi
506	506	506	0	maure pipala	ilama		ilam	3	3	balnikunja
507	507	507	3	mahendrodaya	ilama	deumai na pa	ilam	3	3	balodaya
508	508	508	0	sharada	ilama		ilam	3	3	balpancha
509	509	509	0	pamcha kanya	khota~na		khotang	5	5	balsadan academy
510	510	510	3	gura.nsa	khota~na	jaleshvari	khotang	5	5	balsansar ebs
511	511	511	4	pilada.nda khota~na	khotang		khotang	5	5	balsansar montessori
512	512	512	1	janaka	ilama	shriantu	ilam	3	3	balsansar
513	513	513	1	jhamkala	ilama		ilam	3	3	balsansari
514	514	514	2	tomane	khota~na		khotang	5	5	balsewa
515	515	515	0	janata	siraha	brahamapuri arnama	siraha	19	19	balsikhar
516	516	516	0	janachetana	khota~na	diyale dipakharka dhitu~na	khotang	5	5	balsudhar greeha
517	517	517	0	balakalyana	khota~na	salle	khotang	5	5	ban jogara
518	518	518	1	janata	siraha	sonamati gadha	siraha	19	19	banasthali ebs
519	519	519	1	sarashvaranatha	siraha	sarashvara	siraha	19	19	banasthali ebs
520	520	520	1	kuhu.nda.nda	khota~na	khartamcha phedi	khotang	5	5	banaswor
521	521	521	1	janata	saptari	kataiya phattepura	saptari	21	21	bandanasinghadevi
522	522	522	0	vidyajyoti	ilama		ilam	3	3	bandelal ebs
523	523	523	1	kuhuda.nda	khota~na		khotang	5	5	baneshwor
524	524	524	1	janata	siraha	jijhaula kajara	siraha	19	19	baneswor
525	525	525	1	damli	khota~na	damli	khotang	5	5	bani bilash
526	526	526	3	pam~nchavati	khota~na	halesi tuvachu~na	khotang	5	5	bani
527	527	527	1	lakshmi	khota~na	badahare	khotang	5	5	bani
528	528	528	0	dudhakoshi	khota~na		khotang	5	5	banjho gau
529	529	529	3	malupokhari	ilama		ilam	3	3	bar danda
530	530	530	3	janajyoti	khota~na	khutavitalava	khotang	5	5	barabise
531	531	531	0	vidhodaya	khota~na		khotang	5	5	baraha
532	532	532	1	mavi	jumla	vuduchautara	jumla	63	63	baraha magargau
533	533	533	3	nepala rashtriya	mahottari	manara shisava na pa	mahottari	22	22	baraha memorial ebs
534	534	534	2	uma maheshvara	ilama		ilam	3	3	baraha montessori
535	535	535	1	chisopani	ilama		ilam	3	3	baraha
536	536	536	0	vinaa	khota~na		khotang	5	5	baraha rising star ebs
537	537	537	3	buddha	ilama		ilam	3	3	barahalaxmi
538	538	538	0	chandrakala	ilama		ilam	3	3	barbhanjyang
539	539	539	3	dikuva	khota~na	halesi tuvachu~na na pa	khotang	5	5	barbhanjyang
540	540	540	0	kalika	khota~na	vahunida.nda	khotang	5	5	barbot
541	541	541	2	shanti	khota~na		khotang	5	5	barbot
542	542	542	1	namasali~na	ilama	namasali~na	ilam	3	3	barbote
543	543	543	1	maipokhari samskrrita	ilama	sandakapura	ilam	3	3	barbote ebs
544	544	544	1	himalaya	ilama	gorkhe	ilam	3	3	bargachhi
545	545	545	1	sarasvati	ilama	lkshmipura	ilam	3	3	bargachhi
546	546	546	1	shantipura	khota~na		khotang	5	5	barju lake ideal vi
547	547	547	0	tomane	khota~na	tomane	khotang	5	5	barnadevi
548	548	548	3	ganesha	khota~na		khotang	5	5	barsha rani academy ebs jaljale udayapur
549	549	549	0	sajha	khota~na		khotang	5	5	barun
550	550	550	0	jana jagrriti	khota~na		khotang	5	5	barun
551	551	551	1	prrithvi	khota~na	kepilasagadhi gapa	khotang	5	5	barun educational academy
552	552	552	1	dharapani	khota~na		khotang	5	5	barun ma ebs bidaichautara
553	553	553	3	kushmanda	okhaladhumga	pakhe	okhaldhunga	7	7	barun valley ebs
554	554	554	3	devi	khota~na	dipru~na chuichumma	khotang	5	5	baruneshwar
555	555	555	0	maha kala	khota~na		khotang	5	5	basakhali
556	556	556	3	lamitara	ilama	ro~na gau.npalika	ilam	3	3	basanta
557	557	557	0	pamchayata rajata	khota~na		khotang	5	5	basanta panchami
558	558	558	3	shanti	khota~na	halesi tuvachu~na na pa	khotang	5	5	basanta
559	559	559	0	damodara mahasimha	khota~na		khotang	5	5	basanta
560	560	560	0	janashrama	khota~na		khotang	5	5	basanta sadan ebs
561	561	561	0	dipaka janajyoti	khota~na		khotang	5	5	basantaritu
562	562	562	3	sarvodaya	sunasari		sunsari	11	11	basbari
563	563	563	0	rashtriya	khota~na		khotang	5	5	baseri
564	564	564	1	savakali	khota~na	savakatahare	khotang	5	5	basic level vi rakche
565	565	565	3	ganesha	mora~na	leta~na	morang	6	6	
566	566	566	3	jala kanya	khota~na		khotang	5	5	kuvinde
567	567	567	0	chandra	khota~na		khotang	5	5	yamutar punwarebhanjyang
568	568	568	3	bhimasena adarsha	udayapura	devadhara	udayapur	14	14	bangri
569	569	569	0	pa~nchakanya	khota~na	akhaule	khotang	5	5	chilaunei
570	570	570	0	shikshadipa	khota~na		khotang	5	5	gadanta
571	571	571	3	devi	khota~na	yamkha	khotang	5	5	jarange
572	572	572	1	jaleshvari	khota~na		khotang	5	5	kanchanbari arjundhara
573	573	573	0	vadala	khota~na	vaksila	khotang	5	5	keureni
574	574	574	0	navajyoti	khota~na		khotang	5	5	kumal pati
575	575	575	1	sarasvati	khota~na	diktela	khotang	5	5	sajbote
576	576	576	0	janaseva	khota~na		khotang	5	5	sargabas
577	577	577	3	chakali devi	khota~na		khotang	5	5	akaha
578	578	578	0	chautare damda	khota~na		khotang	5	5	basistha
579	579	579	0	vidyodaya	khota~na		khotang	5	5	basuki
580	580	580	3	pa~nchakanya	khota~na		khotang	5	5	basuki
581	581	581	3	sarasvati	khota~na	diktela pokhari	khotang	5	5	basuki
582	582	582	3	lakshmi	khota~na	halesi tuvachu~na	khotang	5	5	batase brindaban ebs
583	583	583	3	bhanu	khota~na	leva makpa	khotang	5	5	bauddha
584	584	584	0	tribhuvana	khota~na	jaleshvari	khotang	5	5	bauddha
585	585	585	2	mahendrodaya	khota~na		khotang	5	5	bauddha pragati
586	586	586	2	chandeshvari	khota~na		khotang	5	5	bauddhasthani
587	587	587	0	usunakoshi	khota~na		khotang	5	5	bayang star ebs
588	588	588	3	janajagrriti	khota~na	diktela rupakota majhuvagadhi na pa	khotang	5	5	bc memorial ebs
589	589	589	3	janajagrriti	khota~na	ratmata	khotang	5	5	bed bedanga saskrit pathsala
590	590	590	2	krrishna	khota~na		khotang	5	5	beganlal
591	591	591	0	sarasvati	khota~na		khotang	5	5	behereshwar
592	592	592	2	shamkheshvari	khota~na		khotang	5	5	bel danda
593	593	593	1	kalika	khota~na	kharmi	khotang	5	5	belaka adarsha sishu sadan jahada
594	594	594	3	janachetana	khota~na	majhuvagadhi na pa	khotang	5	5	belaka basic schoo ratapani
595	595	595	0	shikhara	khota~na		khotang	5	5	belaka
596	596	596	1	pamcha	khota~na		khotang	5	5	belal public vi madarssa
597	597	597	1	pa~ncha	khota~na	diktela	khotang	5	5	belichameli  jarayatar
598	598	598	3	jaleshvari	khota~na		khotang	5	5	believers ebs
599	599	599	0	pamcha	khota~na		khotang	5	5	believers ebs
600	600	600	3	shiddheshvari	rupakota	diktela	nuwakot	30	30	belka education foundation pra vit ltd
601	601	601	0	khartamcha	khota~na		khotang	5	5	bells model vi
602	602	602	0	vidyodaya	khota~na		khotang	5	5	beni
603	603	603	0	janata	khota~na	dorpa chimurida.nda	khotang	5	5	beni
604	604	604	1	pa~ncha	khota~na	dittela	khotang	5	5	beni
605	605	605	1	mavi	khota~na		khotang	5	5	benubaja
606	606	606	0	simha kali	khota~na		khotang	5	5	besic vi dumrithumka
607	607	607	0	seti	khota~na	eselukharka	khotang	5	5	besigau
608	608	608	0	sapta kanya	khota~na		khotang	5	5	best ebs
609	609	609	0	lala kanya	khota~na		khotang	5	5	best future vi jhapa
610	610	610	3	himalaya	khota~na	rupakota majhuvagadhi solma	khotang	5	5	bestfuture montessori
611	611	611	0	shivasthana	khota~na		khotang	5	5	bethel academy
612	612	612	1	champavati	khota~na	buipa	khotang	5	5	bethel little valley vi
613	613	613	3	shiddheshvari	khota~na		khotang	5	5	betuwa ma via
614	614	614	2	lalita vikasha	lalitapura	kutisaugala	lalitpur	25	25	bhadgaun sinuwari ma vidyalay
615	615	615	0	vahala devi	khota~na		khotang	5	5	bhadrakali
616	616	616	1	sarasvati	khota~na		khotang	5	5	bhadrapur gurukul publick vi
617	617	617	3	janajagrriti	khota~na		khotang	5	5	bhagawad bhakti ashram dewarsi sanskrit bidhalaya
618	618	618	2	kalika janajagrriti	khota~na		khotang	5	5	bhagawan ram aa viidyalay
619	619	619	1	damli	khota~na		khotang	5	5	bhagawati a via
620	620	620	3	janata	khota~na	nerpa	khotang	5	5	bhagawati
621	621	621	0	ta ya la	khota~na		khotang	5	5	bhagawati  chhathar tehrathum
622	622	622	0	jana jyoti	khota~na		khotang	5	5	bhagawati
623	623	623	3	devasthana	khota~na		khotang	5	5	bhagawati  ramdhuni manpur
624	624	624	3	bhasha	khota~na		khotang	5	5	bhagawati  dharan
625	625	625	1	champavati	khota~na		khotang	5	5	bhagawati
626	626	626	1	deurali	khota~na	dumrekota	khotang	5	5	bhagawati
627	627	627	0	champakali	khota~na		khotang	5	5	bhagawati a via
628	628	628	3	jalapa	khota~na		khotang	5	5	bhagawati adharvut vi
629	629	629	0	chandra	khota~na	su~nadela	khotang	5	5	bhagawati bal bikas kendra
630	630	630	1	simha devi	khota~na	amachoka	khotang	5	5	bhagawati basic chool
631	631	631	0	manu	khota~na		khotang	5	5	bhagawati
632	632	632	3	veganalala	mora~na		morang	6	6	bhagawati
633	633	633	3	mahamkala	khota~na	rajapani	khotang	5	5	bhagawati
634	634	634	1	makpa	khota~na	makpa	khotang	5	5	bhagawati
635	635	635	3	lohandra	mora~na		morang	6	6	bhagawati
636	636	636	1	sigana	baglu~na		baglung	36	36	bhagawati
637	637	637	1	janajagrriti	baglu~na	galakota na pa	baglung	36	36	bhagawati
638	638	638	1	janata	baglu~na		baglung	36	36	bhagawati
639	639	639	1	bhanu	bagalu~na	gvalichaura	baglung	36	36	bhagawati
640	640	640	1	prrithvi	baglu~na	galakota	baglung	36	36	bhagawati
641	641	641	1	himalaya dandapani nyaupane	chitavana	bharatapura	chitwan	29	29	bhagawati
642	642	642	0	janajyoti	baglu~na		baglung	36	36	bhagawati
643	643	643	2	vishnu	bagalu~na		baglung	36	36	bhagawati
644	644	644	1	galkota	baglu~na		baglung	36	36	bhagawati
645	645	645	1	dhana gaujyoti	bagalu~na		baglung	36	36	bhagawati
646	646	646	2	vagishvari	pyuthana	tighra ramdi	pyuthan	54	54	bhagawati
647	647	647	1	shiva	parbata		parbat	44	44	bhagawati
648	648	648	3	vidyajyoti	musta~na		mustang	41	41	bhagawati
649	649	649	3	namuna	musta~na		mustang	41	41	bhagawati bidhya mandir ma ebs
650	650	650	2	titya~na	baglu~na		baglung	36	36	bhagawati dinanath
651	651	651	1	hari	bagalu~na	tarakhola	baglung	36	36	bhagawati ebs
652	652	652	0	bhagavati	bagalu~na	galakota na pa	baglung	36	36	bhagawati
653	653	653	0	janajagarana	bagalu~na	dhorapatana	baglung	36	36	bhagawati
654	654	654	1	suryodaya	baglu~na		baglung	36	36	bhagawati
655	655	655	1	janakalyana	baglu~na		baglung	36	36	bhagawati
656	656	656	1	janata	bagalu~na	jaimini	baglung	36	36	bhagawati
657	657	657	1	sigana	baglu~na	sigana	baglung	36	36	bhagawati
658	658	658	1	mulapani	bagalu~na	bagalu~na na pa	baglung	36	36	bhagawati
659	659	659	1	kalika kanya mandira	bagalu~na		baglung	36	36	bhagawati
660	660	660	0	samdi	baglu~na		baglung	36	36	bhagawati
661	661	661	1	suntalachaura	vaglu~na	dameka	nawalpur	43	43	bhagawati
662	662	662	1	shivalaya	vaglu~na	adhikarichaura	nawalpur	43	43	bhagawati
663	663	663	0	kamkrakhora	baglu~na		baglung	36	36	bhagawati  sisaghari
664	664	664	0	aditya	bagalu~na		baglung	36	36	bhagawati
665	665	665	3	navayuvaka	baglu~na	naretha.nti thana	baglung	36	36	bhagawati
666	666	666	0	krrishna	baglu~na		baglung	36	36	bhagawati
667	667	667	0	shivalaya	baglu~na		baglung	36	36	bhagawati
668	668	668	0	janapriya	baglu~na		baglung	36	36	bhagawati
669	669	669	3	balamandira	bagalu~na	bagalu~na na pa	baglung	36	36	bhagawati
670	670	670	0	nepala gharti	navalaparasi		nawalparasi	48	48	bhagawati
671	671	671	0	bharatapapura	baglu~na		baglung	36	36	bhagawati
672	672	672	0	chandachandranagara	baglu~na	rayadamda	baglung	36	36	bhagawati
673	673	673	3	upallachaura	baglu~na	baglu~na na pa	baglung	36	36	bhagawati  ambung myanglung tehrathum
674	674	674	0	chola~na	baglu~na	virauta rajakula	baglung	36	36	bhagawati siddha
675	675	675	1	pandavakhani	vaglu~na	pandavakhani	nawalpur	43	43	bhagawot
