school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
12394,52263,janamarga,janamarga,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12397,5724,bhagavati,bhagawati,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12398,62729,sarasvati,saraswati,avi,avi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
12406,55050,saubhagya,saubhagya,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12407,53862,navadurga,navadurga,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12412,51026,chandra,chandra,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12415,54914,sarasvati,saraswati,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12425,61109,janajyoti,jana jyoti,avi,avi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
12426,37590,tulasadevi,tulasha devi,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12434,5440,balakalyana,bal kalyan,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12437,12114,jagadamba,jagadamba,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12441,2365,bala vikasha,bal bikash,pravi,pravi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
12443,11048,champavati,champawati,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12444,51121,daraithamti,daraithati,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12447,52793,krrishna devi,krishna devi,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12449,31070,vishnu devi,bishnu devi,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12451,55135,shanti,shanti,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12452,55480,shri janapriya,shree janapriya,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12455,54634,ratna,ratna,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12460,33426,keraghari,keraghari,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12461,51241,dhambojhi,dhambojhi,mavi,mavi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
12466,42420,lubdikhola,lubdi khola,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
12471,3825,bhairama,bhairam,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12473,5115,akala,akala,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
12477,35159,pragatishila,pragatishil,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12478,33284,kamaladevi,kamala devi,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12485,35297,rajamati,rajamati,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12487,33915,mahalakshmi,mahalaxmi,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12490,3623,vanadevi,bandevi,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12491,34970,pattalini,pattalini,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12496,1807,vidyodaya,bidhyodaya,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12502,34732,nucheta,nuchet,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12503,37209,sulakshana,sulakshana,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12510,23834,sagaranatha,sagarnath,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
12513,56303,triveni,triveni,mavi,mavi,rukum purba,rukum purba,3.0,"District: complete, School level: complete, Root name: complete"
12516,1454,balabalika,balbalika,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12517,12955,kalika,kalika,avi,avi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12518,331,arukharka,aarukharka,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12520,13056,kalika,kalika,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12522,3817,bharati,bhairabi,avi,avi,bhaktapur,bhaktapur,3.0,"District: complete, School level: complete, Root name: complete"
12535,1199,annapurna,annapurna,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12536,32508,indrayani,indrayani,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12537,17289,tribhuvana,tribhuvan,mavi,mavi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12543,12732,janata,janata,pravi,pravi,khotang,khotang,3.0,"District: complete, School level: complete, Root name: complete"
12548,15785,sharada,sharada,mavi,mavi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12550,31938,ganesha,ganesh,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12552,14420,pa~nchakanya,pancha kanya,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12553,62620,rrinamoksha,rina mokshya,mavi,mavi,jumla,jumla,3.0,"District: complete, School level: complete, Root name: complete"
12555,13507,machdinda,machhindra,mavi,mavi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12558,14560,pa~nchayata,panchayat,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
12559,11354,dhanapala,dhanpal,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
12563,1556,vasanta,basanta,mavi,mavi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12571,17265,tinajure,tinjure,mavi,mavi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12573,31741,dudhedevi,dudh devi,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12574,37249,sundaridebi,sundari devi,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12597,12094,isibu,ishibu,mavi,mavi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12605,12424,janapriya,jana priya,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12612,62895,shamkara,shankar,avi,avi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
12616,12941,kalichokmalu~na,kali chokmalung,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12620,35257,punya,punya,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12621,33096,kalika devi,kali devi,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12624,62981,shiva,shiva,mavi,mavi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
12626,31746,dudheshvari,dudheshwori,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12630,36066,sharada,sharada,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12631,15406,sarasvati,saraswati,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
12632,34381,narmadeshvara,narmadeshwor,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
12637,12607,janata,janata,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12642,13736,mahendra,mahendra,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
12643,17222,thani,thani,avi,avi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
12650,15059,ratnadebi,ratna devi,pravi,pravi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12652,41386,gupha,gupha,avi,avi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12653,43477,sarasvati,saraswati,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12654,4411,basundhara,basandhara,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12657,1640,bhagavati,bhagawati,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12658,15458,sarasvati,saraswati,avi,avi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12668,13024,kalika,kalika,pravi,pravi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
12673,6989,himalaya,himalaya,mavi,mavi,rukum paschim,rukum paschim,3.0,"District: complete, School level: complete, Root name: complete"
12678,3877,bhavani,bhawani,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12683,44352,shurakuudi,surkudi,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12687,6476,virendra,birendra,pravi,pravi,jajarkot,jajarkot,3.0,"District: complete, School level: complete, Root name: complete"
12692,33262,kalyana,kalyan,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12694,32858,janakalyana,janakalyan,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12696,33979,mahendra,mahendrodaya,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12698,33982,mahendrodaya,mahendrodaya,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12699,33830,mamgala devi,magaladevi,pravi,pravi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12701,42542,maisthana,maisthan,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12702,33983,mahendrodaya,mahendrodaya,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12704,31879,gairi gau.n,gairi gaun,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12707,33326,kanti ishvari rajyalakshmi,kanti ishwori rajya laxmi,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
12709,61576,malika,kalika,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
12720,61867,mahadeva,mahadev,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
12721,3596,balamandira,balmandir,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12722,37090,sita balavikasa,sita bal bikash,avi,avi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
12724,33984,mahendrodaya,mahendrodaya,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12733,35607,sa~nkosha,sangkosh,mavi,mavi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12734,6964,himalaya,himalaya,mavi,mavi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
12735,52700,kaushaleshvari,kaushaleshwori,avi,avi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
12742,4477,bhagavati,bhagawati,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12746,44474,timuredhata,timure ghat,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12753,42276,kuidha~na,kuidhang,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12756,4600,bhume,bhume,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12759,4417,basanta,basanta,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12761,63433,shidhdamalika,siddha malika,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
12763,42721,naitula,naitul,avi,avi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12764,4317,bala saksharata,bal saksherata,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12765,41934,janata,janata,avi,avi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12771,3751,bela bha~njya~na,bel bhanjyang,pravi,pravi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12774,31287,chakreshvari,chakreshwori,avi,avi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
12776,61577,kalika,kalika,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
12778,33406,kaukeshvari,kaukeswari,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12780,43731,himalaya,shivalaya,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12781,41054,khara,dhara,mavi,mavi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
12783,32099,golphubha~njya~na,golphubhanjyang,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
12786,2373,bala govinda janata,bal govinda janata,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
12790,6326,bhairaba,bhairab nath,pravi,pravi,dailekh,dailekh,3.0,"District: complete, School level: complete, Root name: complete"
