school_id,name,location,ward,local_level_id,local_level,district_id,district,province_id,province,old_name1,old_name2,old_name3,modified_name,modified_location,modified_local_level,modified_district,modified_province,modified_old_name1,modified_old_name2,modified_old_name3,school_levels,root_school_name
1820,bidya pokhari basic school,dandakharka,8.0,98,hatuwagadhi rural municipality,1,bhojpur,1,koshi province,bidhya pokhari pra vi,bidya pokhari pra v,,bidya pokhari avi,dandakharka,hatuwagadhi rural municipality,bhojpur,koshi province,bidhya pokhari pravi,bidya pokhari pravi,,avi,bidya pokhari
1833,bijaya basic school,linkhim,3.0,760,phaktanglung rural municipality,12,taplejung,1,koshi province,bijaya ni ma v,,,bijaya avi,linkhim,phaktanglung rural municipality,taplejung,koshi province,bijaya nimavi,,,avi,bijaya
1835,bijaya basic school,charambi,4.0,96,arun rural municipality,1,bhojpur,1,koshi province,bijay pra v,,,bijaya avi,charambi,arun rural municipality,bhojpur,koshi province,bijay pravi,,,avi,bijaya
1836,bijaya basic school,chishankhugadhi,2.0,480,chisankhugadhi rural municipality,7,okhaldhunga,1,koshi province,bijaya pra v,,,bijaya avi,chishankhugadhi,chisankhugadhi rural municipality,okhaldhunga,koshi province,bijaya pravi,,,avi,bijaya
1838,bijayabas basic school,bijayabas,3.0,96,arun rural municipality,1,bhojpur,1,koshi province,bijaybas pra v,,,bijayabas avi,bijayabas,arun rural municipality,bhojpur,koshi province,bijaybas pravi,,,avi,bijayabas
1851,bipudham basic school,piputhap,4.0,760,phaktanglung rural municipality,12,taplejung,1,koshi province,bipudham ni ma v,,,bipudham avi,piputhap,phaktanglung rural municipality,taplejung,koshi province,bipudham nimavi,,,avi,bipudham
1859,birat mahendra ratri ma vi,shanihat chowk,2.0,406,biratnagar metropolitan city,6,morang,1,koshi province,mahendra ratri ma v,,,birat mahendra ratri ma vi,shanihat chowk,biratnagar metropolitan city,morang,koshi province,mahendra ratri ma vi,,,mavi,birat mahendra ratri ma vi
1867,birendra adhar v,domahana,9.0,417,rangeli municipality,6,morang,1,koshi province,,,,birendra avi,domahana,rangeli municipality,morang,koshi province,,,,avi,birendra
1883,bishnu amar basic school,rong,2.0,249,rong rural municipality,3,ilam,1,koshi province,bishnu amar adhar v,,,bishnu amar avi,rong,rong rural municipality,ilam,koshi province,bishnu amar avi,,,avi,bishnu amar
1893,bishwapremi basic school,chiraite,3.0,625,madi municipality,9,sankhuwasabha,1,koshi province,bishwo premi pra v,,,bishwapremi avi,chiraite,madi municipality,sankhuwasabha,koshi province,bishwo premi pravi,,,avi,bishwapremi
1916,bouddha basic school,thuldhunga,7.0,480,chisankhugadhi rural municipality,7,okhaldhunga,1,koshi province,bouddha pra v,,,bouddha avi,thuldhunga,chisankhugadhi rural municipality,okhaldhunga,koshi province,bouddha pravi,,,avi,bouddha
1927,bp memorial pra v,jamuwa jhora,9.0,722,inaruwa municipality,11,sunsari,1,koshi province,,,,bp memorial pravi,jamuwa jhora,inaruwa municipality,sunsari,koshi province,,,,pravi,bp memorial pr
1974,buddha adarsha ma vi,budhabare,1.0,263,buddhashanti rural municipality,4,jhapa,1,koshi province,buddha adarsha ma v,,,buddha adarsha ma vi,budhabare,buddhashanti rural municipality,jhapa,koshi province,buddha adarsha ma vi,,,mavi,buddha adarsha ma vi
1975,buddha adhar v,sundarharaincha,6.0,419,sundarharaincha municipality,6,morang,1,koshi province,buddha aa vi,buddha pra v,,buddha avi,sundarharaincha,sundarharaincha municipality,morang,koshi province,buddha avi,buddha pravi,,avi,buddha
1976,buddha basic school,gorjatar,4.0,756,aathrai tribeni rural municipality,12,taplejung,1,koshi province,buddha pra v,,,buddha avi,gorjatar,aathrai tribeni rural municipality,taplejung,koshi province,buddha pravi,,,avi,buddha
1977,buddha basic school,chotrok,3.0,504,yangwarak rural municipality,8,panchthar,1,koshi province,buddha ni ma v,,,buddha avi,chotrok,yangwarak rural municipality,panchthar,koshi province,buddha nimavi,,,avi,buddha
1979,buddha basic school,khangaruvitta,5.0,269,kachankawal rural municipality,4,jhapa,1,koshi province,buddha pra v,,,buddha avi,khangaruvitta,kachankawal rural municipality,jhapa,koshi province,buddha pravi,,,avi,buddha
1999,buddhi bikash basic school,solawan,7.0,707,mapya dudhkoshi rural municipality,10,solukhumbu,1,koshi province,,,,buddhi bikash avi,solawan,mapya dudhkoshi rural municipality,solukhumbu,koshi province,,,,avi,buddhi bikash
11010,budhi morang basic school,tembang,1.0,167,sangurigadhi rural municipality,2,dhankuta,1,koshi province,budhi morang primary school,budhi morang pra v,,budhi morang avi,tembang,sangurigadhi rural municipality,dhankuta,koshi province,budhi morang pravi,budhi morang pravi,,avi,budhi morang
11012,budhithan pra v,sikare,6.0,497,phalelung rural municipality,8,panchthar,1,koshi province,,,,budhithan pravi,sikare,phalelung rural municipality,panchthar,koshi province,,,,pravi,budhithan pr
11014,budhuk pra v,budhuk,12.0,502,phidim municipality,8,panchthar,1,koshi province,,,,budhuk pravi,budhuk,phidim municipality,panchthar,koshi province,,,,pravi,budhuk pr
11016,buksa basic school,buksa,1.0,708,khumbu pasanglhamu rural municipality,10,solukhumbu,1,koshi province,buksa adhar v,,,buksa avi,buksa,khumbu pasanglhamu rural municipality,solukhumbu,koshi province,buksa avi,,,avi,buksa
11033,chaite pra v,myanglung,7.0,769,myanglung municipality,13,tehrathum,1,koshi province,,,,chaite pravi,myanglung,myanglung municipality,tehrathum,koshi province,,,,pravi,chaite pr
11041,champadevi basic school,bhogateni,2.0,479,champadevi rural municipality,7,okhaldhunga,1,koshi province,champadevi basic school bhogteni,champadevi pra v,,champadevi avi,bhogateni,champadevi rural municipality,okhaldhunga,koshi province,champadevi avi bhogteni,champadevi pravi,,avi,champadevi
11048,champawati basic school,rajapani,11.0,355,halesi tuwachung municipality,5,khotang,1,koshi province,champawati aadharvut bidyalaya,champawati adharvut bidyalaya,champawoti pra v,champawati avi,rajapani,halesi tuwachung municipality,khotang,koshi province,champawati avi,champawati adharvut vi,champawoti pravi,avi,champawati
11054,chanchala devi basic school,okmalung,1.0,163,dhankuta municipality,2,dhankuta,1,koshi province,chanchala devi ni ma v,,,chanchala devi avi,okmalung,dhankuta municipality,dhankuta,koshi province,chanchala devi nimavi,,,avi,chanchala devi
11055,chanchaladevi basic school,khodampa,9.0,485,siddhicharan municipality,7,okhaldhunga,1,koshi province,chanchaladevi pra v,,,chanchaladevi avi,khodampa,siddhicharan municipality,okhaldhunga,koshi province,chanchaladevi pravi,,,avi,chanchaladevi
11059,chandeshwari secondary,majhgaun,3.0,481,khijidemba rural municipality,7,okhaldhunga,1,koshi province,chandeshwari ma v,,,chandeshwari ma,majhgaun,khijidemba rural municipality,okhaldhunga,koshi province,chandeshwari ma vi,,,mavi,chandeshwari ma
11060,chandeshwary  pra vi,hatuwagadhi,4.0,98,hatuwagadhi rural municipality,1,bhojpur,1,koshi province,chandeshwori pra v,,,chandeshwary pravi,hatuwagadhi,hatuwagadhi rural municipality,bhojpur,koshi province,chandeshwori pravi,,,pravi,chandeshwary pr
11064,chandeshwori basic school,sakela,1.0,361,sakela rural municipality,5,khotang,1,koshi province,chandeshwori adhar v,,,chandeshwori avi,sakela,sakela rural municipality,khotang,koshi province,chandeshwori avi,,,avi,chandeshwori
11069,chandi adhar v,dadabokhim,1.0,97,bhojpur municipality,1,bhojpur,1,koshi province,chandi adharbhut  vidyalaya,chandi adhar v,,chandi avi,dadabokhim,bhojpur municipality,bhojpur,koshi province,chandi avi,chandi avi,,avi,chandi
11072,chandika basic school,dipenidanda,4.0,100,ramprasad rai rural municipality,1,bhojpur,1,koshi province,chandika pra v,,,chandika avi,dipenidanda,ramprasad rai rural municipality,bhojpur,koshi province,chandika pravi,,,avi,chandika
11074,chandika bhawani pra v,thulokhaire,20.0,718,dharan sub metropolitan city,11,sunsari,1,koshi province,,,,chandika bhawani pravi,thulokhaire,dharan sub metropolitan city,sunsari,koshi province,,,,pravi,chandika bhawani pr
11075,chandra bhanu jyoti ma v,bhim nagar,3.0,261,bhadrapur municipality,4,jhapa,1,koshi province,,,,chandra bhanu jyoti ma vi,bhim nagar,bhadrapur municipality,jhapa,koshi province,,,,mavi,chandra bhanu jyoti ma vi
11076,chandra jyoti  basic school,pipalbote,5.0,625,madi municipality,9,sankhuwasabha,1,koshi province,chandra jyoti pra v,,,chandra jyoti avi,pipalbote,madi municipality,sankhuwasabha,koshi province,chandra jyoti pravi,,,avi,chandra jyoti
11079,chandra jyoti basic school,"nechasalyan 2, kerabari",2.0,711,nechasalyan rural municipality,10,solukhumbu,1,koshi province,chandra jyoti pra v,,,chandra jyoti avi,nechasalyan kerabari,nechasalyan rural municipality,solukhumbu,koshi province,chandra jyoti pravi,,,avi,chandra jyoti
11085,chandra kamal madhyamik vidhyalaya,marchaiya,9.0,725,ramdhuni municipality,11,sunsari,1,koshi province,chandra kamal u ma v,,,chandra kamal ma vi,marchaiya,ramdhuni municipality,sunsari,koshi province,chandra kamal u ma vi,,,mavi,chandra kamal ma vi
11091,chandra surya basic school,shahabire,1.0,246,mai municipality,3,ilam,1,koshi province,chandra surya adharbhut bidhyalaya,chandra surya pra v,,chandra surya avi,shahabire,mai municipality,ilam,koshi province,chandra surya a bidhyalaya,chandra surya pravi,,avi,chandra surya
11093,chandra surya secondary,shadanda,9.0,102,shadananda municipality,1,bhojpur,1,koshi province,chandra surya ma vi,chandra surya ma v,,chandra surya ma,shadanda,shadananda municipality,bhojpur,koshi province,chandra surya ma vi,chandra surya ma vi,,mavi,chandra surya ma
11095,chandrama basic school,dhankheti,5.0,415,miklajung rural municipality,6,morang,1,koshi province,chandma basic school,chandma pra v,,chandrama avi,dhankheti,miklajung rural municipality,morang,koshi province,chandma avi,chandma pravi,,avi,chandrama
11106,chandrodaya adhar v,aalubari,1.0,250,sandakpur rural municipality,3,ilam,1,koshi province,,,,chandrodaya avi,aalubari,sandakpur rural municipality,ilam,koshi province,,,,avi,chandrodaya
11108,chandrodaya basic school,phaktanglung,4.0,760,phaktanglung rural municipality,12,taplejung,1,koshi province,chandrodaya pra v,,,chandrodaya avi,phaktanglung,phaktanglung rural municipality,taplejung,koshi province,chandrodaya pravi,,,avi,chandrodaya
11109,chandrodaya basic school,ranigaun,3.0,500,kummayak rural municipality,8,panchthar,1,koshi province,chandrodaya pra v,,,chandrodaya avi,ranigaun,kummayak rural municipality,panchthar,koshi province,chandrodaya pravi,,,avi,chandrodaya
11113,chandrodaya basic school,hatikilla,8.0,259,arjundhara municipality,4,jhapa,1,koshi province,chandrodaya pra v,,,chandrodaya avi,hatikilla,arjundhara municipality,jhapa,koshi province,chandrodaya pravi,,,avi,chandrodaya
11119,changa primary school,changa,6.0,758,meringden rural municipality,12,taplejung,1,koshi province,changa pra v,,,changa pravi,changa,meringden rural municipality,taplejung,koshi province,changa pravi,,,pravi,changa pr
11127,chaurasi devi primary school,ghampagaun,1.0,166,pakhribas municipality,2,dhankuta,1,koshi province,chaurasi devi pra v,,,chaurasi devi pravi,ghampagaun,pakhribas municipality,dhankuta,koshi province,chaurasi devi pravi,,,pravi,chaurasi devi pr
11133,cheskam pra v,"mahakulung-3, chheskam",3.0,710,mahakulung rural municipality,10,solukhumbu,1,koshi province,,,,cheskam pravi,mahakulung chheskam,mahakulung rural municipality,solukhumbu,koshi province,,,,pravi,cheskam pr
11134,chetan basic school,ratmate,4.0,480,chisankhugadhi rural municipality,7,okhaldhunga,1,koshi province,chetan pra v,,,chetan avi,ratmate,chisankhugadhi rural municipality,okhaldhunga,koshi province,chetan pravi,,,avi,chetan
11140,chhatreshwori basic school,budhabare,3.0,625,madi municipality,9,sankhuwasabha,1,koshi province,chhatreshwori basic,chhatreshwori pra v,,chhatreshwori avi,budhabare,madi municipality,sankhuwasabha,koshi province,chhatreshwori basic,chhatreshwori pravi,,avi,chhatreshwori
11142,chhenkhama basic school,annapurna,3.0,103,temkemaiyung rural municipality,1,bhojpur,1,koshi province,chhenkhama pra vi,chankhama pra v,,chhenkhama avi,annapurna,temkemaiyung rural municipality,bhojpur,koshi province,chhenkhama pravi,chankhama pravi,,avi,chhenkhama
11163,chinabung basic school,chinabung,3.0,759,mikwakhola rural municipality,12,taplejung,1,koshi province,chinabung pra v,,,chinabung avi,chinabung,mikwakhola rural municipality,taplejung,koshi province,chinabung pravi,,,avi,chinabung
11166,chintapu pra v,phalelung,7.0,497,phalelung rural municipality,8,panchthar,1,koshi province,,,,chintapu pravi,phalelung,phalelung rural municipality,panchthar,koshi province,,,,pravi,chintapu pr
11169,chisapani pra v,chisapani,5.0,249,rong rural municipality,3,ilam,1,koshi province,,,,chisapani pravi,chisapani,rong rural municipality,ilam,koshi province,,,,pravi,chisapani pr
11183,chomolonma basic school,disangla,3.0,95,aamchowk rural municipality,1,bhojpur,1,koshi province,chomolonma pra v,,,chomolonma avi,disangla,aamchowk rural municipality,bhojpur,koshi province,chomolonma pravi,,,avi,chomolonma
11187,chuhan danda basic school,chuhandanda,2.0,244,phakphokthum rural municipality,3,ilam,1,koshi province,chuhan danda aabi,chuhan danda pra v,,chuhan danda avi,chuhandanda,phakphokthum rural municipality,ilam,koshi province,chuhan danda aabi,chuhan danda pravi,,avi,chuhan danda
11188,chulachuli basic school,chulipokhari,6.0,415,miklajung rural municipality,6,morang,1,koshi province,chulachuli pra v,,,chulachuli avi,chulipokhari,miklajung rural municipality,morang,koshi province,chulachuli pravi,,,avi,chulachuli
11200,chyasmitar ma v,chyasmitar,3.0,355,halesi tuwachung municipality,5,khotang,1,koshi province,,,,chyasmitar ma vi,chyasmitar,halesi tuwachung municipality,khotang,koshi province,,,,mavi,chyasmitar ma vi
11225,dadakharka aavi,dandakharka,1.0,353,barahapokhari rural municipality,5,khotang,1,koshi province,dadakharka pra v,dandakharka pra v,,dadakharka avi,dandakharka,barahapokhari rural municipality,khotang,koshi province,dadakharka pravi,dandakharka pravi,,avi,dadakharka
11235,dambar rudreshwor matapita pra v,katari,9.0,773,katari municipality,14,udayapur,1,koshi province,,,,dambar rudreshwor matapita pravi,katari,katari municipality,udayapur,koshi province,,,,pravi,dambar rudreshwor matapita pr
11294,deurali  primary school,"jogepather, budhimorang",1.0,167,sangurigadhi rural municipality,2,dhankuta,1,koshi province,deurali pra v,,,deurali pravi,jogepather budhimorang,sangurigadhi rural municipality,dhankuta,koshi province,deurali pravi,,,pravi,deurali pr
11309,deurali pra v,halesi tuwachung,3.0,355,halesi tuwachung municipality,5,khotang,1,koshi province,,,,deurali pravi,halesi tuwachung,halesi tuwachung municipality,khotang,koshi province,,,,pravi,deurali pr
11313,devi adhar v,khamare,1.0,354,diprung chuichumma rural municipality,5,khotang,1,koshi province,,,,devi avi,khamare,diprung chuichumma rural municipality,khotang,koshi province,,,,avi,devi
11315,devi basic school,dingla,4.0,758,meringden rural municipality,12,taplejung,1,koshi province,devi adharbhut school,devi ni ma v,,devi avi,dingla,meringden rural municipality,taplejung,koshi province,devi avi,devi nimavi,,avi,devi
11319,devi darshan primary school,dewandhunga,9.0,623,dharmadevi municipality,9,sankhuwasabha,1,koshi province,devi darshan pra v,,,devi darshan pravi,dewandhunga,dharmadevi municipality,sankhuwasabha,koshi province,devi darshan pravi,,,pravi,devi darshan pr
11322,devi pra v,devi tole,1.0,272,mechinagar municipality,4,jhapa,1,koshi province,,,,devi pravi,devi tole,mechinagar municipality,jhapa,koshi province,,,,pravi,devi pr
11332,devkota adharbhut vidhyalaya,khatwe tole,3.0,722,inaruwa municipality,11,sunsari,1,koshi province,devkota pra v,,,devkota avi,khatwe tole,inaruwa municipality,sunsari,koshi province,devkota pravi,,,avi,devkota
11333,devkota basic school,"ilam, ghos, buddhanagar",6.0,245,ilam municipality,3,ilam,1,koshi province,devkota pra v,,,devkota avi,ilam ghos buddhanagar,ilam municipality,ilam,koshi province,devkota pravi,,,avi,devkota
11335,devkota basic school,khamtelbari,9.0,262,birtamod municipality,4,jhapa,1,koshi province,devkota adharbhut bidyalaya,devkota adhar v,,devkota avi,khamtelbari,birtamod municipality,jhapa,koshi province,devkota avi,devkota avi,,avi,devkota
11337,devkota basic school,hardibari,7.0,405,belbari municipality,6,morang,1,koshi province,devkota adhar v,,,devkota avi,hardibari,belbari municipality,morang,koshi province,devkota avi,,,avi,devkota
11346,dham saraswati basic school,dhuping,2.0,500,kummayak rural municipality,8,panchthar,1,koshi province,dham saraswati ni ma v,,,dham saraswati avi,dhuping,kummayak rural municipality,panchthar,koshi province,dham saraswati nimavi,,,avi,dham saraswati
11349,dhanapokhari basic school,madi municipalitty 2,2.0,625,madi municipality,9,sankhuwasabha,1,koshi province,dhan pokhari pra v,,,dhanapokhari avi,madi municipalitty,madi municipality,sankhuwasabha,koshi province,dhan pokhari pravi,,,avi,dhanapokhari
11351,dhanjit aadharbhut bidhyalaya,manai tole,11.0,714,barahkshetra municipality,11,sunsari,1,koshi province,dhan jit ni ma v,,,dhanjit avi,manai tole,barahkshetra municipality,sunsari,koshi province,dhan jit nimavi,,,avi,dhanjit
11374,dharma devi aadharvut vidyalaya,bakshida,5.0,622,chichila rural municipality,9,sankhuwasabha,1,koshi province,dharma devi pra v,,,dharma devi avi,bakshida,chichila rural municipality,sankhuwasabha,koshi province,dharma devi pravi,,,avi,dharma devi
11382,dharmodaya basic school,salle,3.0,623,dharmadevi municipality,9,sankhuwasabha,1,koshi province,dharmodaya pra v,,,dharmodaya avi,salle,dharmadevi municipality,sankhuwasabha,koshi province,dharmodaya pravi,,,avi,dharmodaya
11383,dharmodaya primary school,ramite,2.0,163,dhankuta municipality,2,dhankuta,1,koshi province,dharmodaya pra v,,,dharmodaya pravi,ramite,dhankuta municipality,dhankuta,koshi province,dharmodaya pravi,,,pravi,dharmodaya pr
11384,dharmoddhar pra v,hibhuwa,8.0,501,miklajung rural municipality,8,panchthar,1,koshi province,,,,dharmoddhar pravi,hibhuwa,miklajung rural municipality,panchthar,koshi province,,,,pravi,dharmoddhar pr
