school_id	name	name_processed	district_id
1439	Bala Bhadra Basic School	Bala Bhadra Basic School Bal , Gauradaha Jhapa	4
1441	Bala Secondary School	Bala Secondary School , Silichong Sankhuwasabha	9
1442	Bala Yamdang Madhyamik  Vidyalaya	Bala Yamdang Secondary School , Silichong Sankhuwasabha	9
1443	BalaBhadra Aadharbhut Vidyalaya	BalaBhadra Basic School Bal Bhadra Primary , Mechinagar Jhapa	4
1444	Baladevi Basic School	Baladevi Basic School Lower Secondary , Champadevi Okhaldhunga	7
1446	Balak Primary School	Balak Primary School , Mahalaxmi Dhankuta	2
1447	Balbalik a Adharbhut bidyalaya	Balbalik a Basic School , Diktel Khotang	5
1448	Balbalika Aadharbhut School	Balbalika Basic School Primary , Dharmadevi Sankhuwasabha	9
1449	Balbalika Basic School	Balbalika Basic School , Molung Okhaldhunga	7
1450	Balbalika Basic School Solakhani	Balbalika Basic School Solakhani Primary , Makalu Sankhuwasabha	9
1452	Balbalika Ma V	Balbalika Secondary School , Sakela Khotang	5
1453	Balbalika Pra V	Balbalika Primary School , Khandbari Sankhuwasabha	9
1454	Balbalika Pra V	Balbalika Primary School , Sakela Khotang	5
1455	Balbalika Pra V	Balbalika Primary School , Diktel Khotang	5
1458	Balbatika Samudaik Basic School	Balbatika Samudaik Basic School Bbk , Khotehang Khotang	5
1460	Balbikas Basic School, Adheri	Balbikas Basic School , Adheri Primary Siddhicharan Okhaldhunga	7
1462	Balbikash Primary school	Balbikash Primary school School , Chaubise Dhankuta	2
1463	Balbikasha Pra V	Balbikasha Primary School , Diktel Khotang	5
1465	Balden Secondary School	Balden Secondary School , Mikwakhola Taplejung	12
1466	Baldip Pra V	Baldip Primary School , Mangsebung Ilam	3
1467	Baleshwor Ma V	Baleshwor Secondary School , Solududhakunda Solukhumbu	10
1468	Balhit Aa Vi Bhantabari	Balhit Basic School Bhantabari Primary , Triyuga Udayapur	14
1471	Baljanya Primary School	Baljanya Primary School , Chaubise Dhankuta	2
1472	Baljyoti basic school	Baljyoti basic school badelpani , Chaudandigadhi Udayapur	14
1473	Baljyoti basic school Kusumbot	Baljyoti basic school Kusumbot Basic School Kusumboat , Udayapurgadhi Udayapur	14
1474	Baljyoti Basic School(1-5) Sallery	Baljyoti Basic School(1-5) Sallery Primary School Salleri , Chainpur Sankhuwasabha	9
1475	Baljyoti Pra V Ghumne Chauri	Baljyoti Primary School Ghumne Chauri , Belaka Udayapur	14
1476	Baljyoti Secondary school	Baljyoti Secondary school School , Chulachuli Ilam	3
1478	Balkalyan Basic School	Balkalyan Basic School school Simle , Suryodaya Ilam	3
1479	Balkalyan Basic School	Balkalyan Basic School Bal Kalyan Primary , Arjundhara Jhapa	4
1480	Balkalyan Basic School	Balkalyan Basic School Bal Kalyan , Shivasatakshi Jhapa	4
1481	Balkalyan Basic School	Balkalyan Basic School Bal Kalyan , Miklajung Morang	6
1482	Balkalyan Basic School	Balkalyan Basic School Nv , Miklajung Morang	6
1483	BalKalyan Basic school	BalKalyan Basic school Bal Kalyan Bidhyalaya , Pauwadungma Bhojpur	1
1484	Balkalyan Basic School , Kolbote	Balkalyan Basic School , Kolbote Primary Suryodaya Ilam	3
1485	Balkalyan Pra V Shikharmadi	Balkalyan Primary School Shikharmadi , Belaka Udayapur	14
1486	Balkalyan Secondary School	Balkalyan Secondary School Bal Kalyan Uchha , Gauriganj Jhapa	4
1487	Balkalyan Secondary School	Balkalyan Secondary School Bal Kalyan Basic , Pathari Morang	6
1488	Balkanya Basic School	Balkanya Basic School Primary , Chisankhugadhi Okhaldhunga	7
1489	Balkanya Basic School	Balkanya Basic School Primary , Champadevi Okhaldhunga	7
1490	Balkanya Basic School Tatne	Balkanya Basic School Tatne , Rautamai Udayapur	14
1491	Balkanya Madhyamik Bidhyalaya	Balkanya Secondary Bidhyalaya School , Barahapokhari Khotang	5
1492	Balkanya Pra V Pikmire	Balkanya Primary School Pikmire , Belaka Udayapur	14
1493	Balkanya Pra V Simle	Balkanya Primary School Simle , Triyuga Udayapur	14
1494	Balkanya Secondary School	Balkanya Secondary School Bal Kanya , Ilam Ilam	3
1495	Balmakar sendary school	Balmakar sendary school madyamika School , Phedap Tehrathum	13
1496	Balmandal Secondary School	Balmandal Secondary School Bal Mandal , Ilam Ilam	3
1497	Balmandir Basic School	Balmandir Basic School Primary , Siddhicharan Okhaldhunga	7
1498	Balmandir Secondary School Bokse	Balmandir Secondary School Bokse , Triyuga Udayapur	14
1502	Balmiki Pra V	Balmiki Primary School , Dharan Sunsari	11
1505	Balmiki Singh Devi Basic School	Balmiki Singh Devi Basic School Singhdevi , Ilam Ilam	3
1506	Balnikunja Secondary School	Balnikunja Secondary School Bal Nikunja , Shivasatakshi Jhapa	4
1507	Balodaya Adhar V	Balodaya Basic School , Jantedhunga Khotang	5
1508	Balpancha Secondary School	Balpancha Secondary School Balpanch Seconadary , Pakhribas Dhankuta	2
1512	BALSANSAR PRE SCHOOL	BALSANSAR PRE SCHOOL , Birtamod Jhapa	4
1513	Balsansari Basic School	Balsansari Basic School Primary , Arun Bhojpur	1
1514	Balsewa Adhar V	Balsewa Basic School , Jantedhunga Khotang	5
1515	Balsikhar Pra V	Balsikhar Primary School , Tumbewa Panchthar	8
1516	Balsudhar Greeha Secondary School	Balsudhar Greeha Secondary School , Biratnagar Morang	6
1517	Ban Jogara Basic School	Ban Jogara Basic School Lower Secondary , Phungling Taplejung	12
1520	Banaswor Basic School	Banaswor Basic School Primary , Bhokraha Sunsari	11
1521	Bandanasinghadevi Basic School	Bandanasinghadevi Basic School Primary , Siddhicharan Okhaldhunga	7
1523	Baneshwor Basic School(1-8)	Baneshwor Basic School(1-8) School , Chainpur Sankhuwasabha	9
1524	Baneswor Basic School(1-3)	Baneswor Basic School(1-3) Primary School Dangaligaun , Chainpur Sankhuwasabha	9
1525	Bani Bilash Secondary School	Bani Bilash Secondary School , Chainpur Sankhuwasabha	9
1526	Bani Secondary School	Bani Secondary School , Kamal Jhapa	4
1527	Bani Secondary School	Bani Secondary School , Gramthan Morang	6
1528	Banjho Gau Ma V	Banjho Gau Secondary School , Chulachuli Ilam	3
1529	Bar Danda Basic School	Bar Danda Basic School Primary , Phungling Taplejung	12
1530	Barabise Pra V	Barabise Primary School , Phalelung Panchthar	8
1531	Baraha Aadharbhut Bidhyalaya (0-5)	Baraha Basic Bidhyalaya (0-5) Primary School , Barahapokhari Khotang	5
1532	Baraha Magargau AA. VI.	Baraha Magargau Basic School , Barahapokhari Khotang	5
1535	Baraha Primary School	Baraha Primary School , Chaubise Dhankuta	2
1537	Barahalaxmi Secondary School	Barahalaxmi Secondary School , Sangurigadhi Dhankuta	2
1538	BarBhanjyang basic school	BarBhanjyang basic school Bar Bhanjyang Lower Ni Secondary School , Mangsebung Ilam	3
1539	Barbhanjyang Basic School	Barbhanjyang Basic School Primary , Siddhicharan Okhaldhunga	7
1540	Barbot Basic School	Barbot Basic School Barbote , Sotang Solukhumbu	10
1541	Barbot basic School	Barbot basic School Barbhot Primary , Solududhakunda Solukhumbu	10
1542	Barbote Basic School	Barbote Basic School , Ilam Ilam	3
1544	Bargachhi Pra V	Bargachhi Primary School , Halesi Khotang	5
1545	Bargachhi Primary School	Bargachhi Primary School , Chaubise Dhankuta	2
1547	Barnadevi Basic School	Barnadevi Basic School Primary , Champadevi Okhaldhunga	7
1549	BARUN ADHARBHUT SCHOOL	BARUN Basic SCHOOL Barun Lower Secondary School , Bhotkhola Sankhuwasabha	9
1550	Barun Basic School	Barun Basic School , Silichong Sankhuwasabha	9
1552	Barun Secondary English  School, Bidaichautara	Barun Secondary English School , Bidaichautara School,Khandbari Khandbari Sankhuwasabha	9
1554	Baruneshwar Secondary School	Baruneshwar Secondary School Uchcha , Molung Okhaldhunga	7
1555	Basakhali Secondary School	Basakhali Secondary School , Mapya Solukhumbu	10
1556	Basanta  Secondary School	Basanta Secondary School , Laligurans Tehrathum	13
1557	Basanta Panchami Pra V	Basanta Panchami Primary School , Diktel Khotang	5
1558	Basanta Pra V	Basanta Primary School , Kachankawal Jhapa	4
1559	Basanta Pra V	Basanta Primary School , Diktel Khotang	5
1561	Basantaritu Ma V	Basantaritu Secondary School , Barahkshetra Sunsari	11
1562	Basbari Secondary School	Basbari Secondary School Basic , Kamal Jhapa	4
1563	Baseri Basic School	Baseri Basic School Primary , Chisankhugadhi Okhaldhunga	7
1564	Basic Level School Rakche	Basic Level School Rakche Lower Secondary , Belaka Udayapur	14
1565	Basic School	Basic School larikatta Ratuwamai-5 Morang , Ratuwamai Morang	6
1566	Basic School (0-5) Kuvinde	Basic School (0-5) Kuvinde Primary , Triyuga Udayapur	14
1567	Basic School (0-5) yamutar punwarebhanjyang	Basic School (0-5) yamutar punwarebhanjyang School(1-5) , Rautamai Udayapur	14
1568	Basic School (1-5) Bangri	Basic School (1-5) Bangri Primary , Triyuga Udayapur	14
1569	Basic School Chilaunei	Basic School Chilaunei Lower Secondary Chilaune Hardeni , Katari Udayapur	14
1570	basic school gadanta	basic school gadanta Basic School , Chaudandigadhi Udayapur	14
1571	Basic School Jarange	Basic School Jarange Primary , Rautamai Udayapur	14
1572	Basic School Kanchanbari, Arjundhara-5	Basic School Kanchanbari , Arjundhara-5 Arjundhara Jhapa	4
1573	Basic School Keureni	Basic School Keureni (0-8) , Udayapurgadhi Udayapur	14
1574	basic school kumal pati	basic school kumal pati Primary School Kumalpati , Kerabari Morang	6
1575	Basic School sajbote	Basic School sajbote , Udayapurgadhi Udayapur	14
1576	Basic School Sargabas	Basic School Sargabas Sargabash , Udayapurgadhi Udayapur	14
1577	Basic School, Akaha	Basic School , Akaha Shree Bhokraha Sunsari	11
1578	Basistha Basic School	Basistha Basic School Primary , Menchhayayem Tehrathum	13
1579	Basuki Basic School	Basuki Basic School Primary , Mahakulung Solukhumbu	10
1580	Basuki Basic School	Basuki Basic School , Sotang Solukhumbu	10
1581	Basuki Basic School	Basuki Basic School Primary , Sotang Solukhumbu	10
1583	Bauddha Basic School	Bauddha Basic School Primary , Maijogmai Ilam	3
1584	Bauddha Basic School	Bauddha Basic School Bouda , Ainselukharka Khotang	5
1585	Bauddha Pragati Basic School	Bauddha Pragati Basic School Bouddha , Aathrai Tehrathum	13
1586	Bauddhasthani Basic School	Bauddhasthani Basic School Bouddhasthani , Nechasalyan Solukhumbu	10
1590	BeganLal Basic School	BeganLal Basic School Began Lal , Gramthan Morang	6
1591	Behereshwar Secondary School	Behereshwar Secondary School , Ramprasad Bhojpur	1
1592	Bel Danda Pra V	Bel Danda Primary School , Halesi Khotang	5
1594	Belaka Basic Schoo Ratapani	Belaka Basic Schoo Ratapani Lower Secondary School , Udayapur	14
1595	Belaka basic school	Belaka basic school Primary School Hattisar , Chaudandigadhi Udayapur	14
1597	Belichameli Basic School Jarayatar	Belichameli Basic School Jarayatar Primary , Molung Okhaldhunga	7
1602	Beni Adhar V	Beni Basic School , Solududhakunda Solukhumbu	10
1603	Beni Pra V	Beni Primary School , Dhanapalthan Morang	6
1604	Beni Pra V	Beni Primary School , Solududhakunda Solukhumbu	10
1606	Besic School(1-5) Dumrithumka	Besic School(1-5) Dumrithumka Level(1-5) , Rautamai Udayapur	14
1607	Besigau Basic School	Besigau Basic School Lower Secondary , Mikwakhola Taplejung	12
1613	Betuwa Madhyamik Bidhyalaya (1-10)	Betuwa Secondary Bidhyalaya (1-10) School , Barahapokhari Khotang	5
1614	Bhadgaun Sinuwari Madhyamik Vidyalay	Bhadgaun Sinuwari Secondary Vidyalay Bhasi Uchha School , Ramdhuni Sunsari	11
1615	Bhadrakali Basic School	Bhadrakali Basic School Lower Secondary , Khandbari Sankhuwasabha	9
1618	Bhagawan Ram Aadharbhut Vidyalay	Bhagawan Ram Basic Vidyalay Lower Secondary School , Barahkshetra Sunsari	11
1619	Bhagawati  Adharbhut Bidhyalaya	Bhagawati Basic Bidhyalaya , Barahkshetra Sunsari	11
1620	Bhagawati  Basic School	Bhagawati Basic School Primary , Sangurigadhi Dhankuta	2
1621	Bhagawati  Basic School Chhathar-4 Tehrathum	Bhagawati Basic School Chhathar-4 Tehrathum , Chhathar Tehrathum	13
1622	Bhagawati Aa V	Bhagawati Basic School Primary , Sirijangha Taplejung	12
1623	Bhagawati Aa. Vi. Ramdhuni-4, Manpur	Bhagawati Basic School Ramdhuni-4 , Manpur Sunsari Ramdhuni Sunsari	11
1624	Bhagawati Aadharbhut Bidhyalaya,,Dharan-16	Bhagawati Basic Bidhyalaya,,Dharan-16 Lower Secondary School , Dharan Sunsari	11
1625	Bhagawati Aadharvut Vidyalaya	Bhagawati Basic School Primary , Harinagar Sunsari	11
1626	Bhagawati Adhar V	Bhagawati Basic School , Katahari Morang	6
1627	Bhagawati Adharbhut Bidhyalaya	Bhagawati Basic Bidhyalaya Primary School , Bhadrapur Jhapa	4
1628	Bhagawati Adharvut Vidyalaya	Bhagawati Basicvut School Primary , Letang Morang	6
1629	Bhagawati Bal Bikas Kendra	Bhagawati Bal Bikas Kendra Babike , Letang Morang	6
1630	Bhagawati Basic chool	Bhagawati Basic chool school , Shivasatakshi Jhapa	4
1631	Bhagawati Basic School	Bhagawati Basic School Primary , Phungling Taplejung	12
1632	Bhagawati Basic School	Bhagawati Basic School Primary , Aathrai Taplejung	12
1633	Bhagawati Basic School	Bhagawati Basic School Primary , Sirijangha Taplejung	12
1634	Bhagawati Basic School	Bhagawati Basic School Primary , Suryodaya Ilam	3
1635	Bhagawati Basic School	Bhagawati Basic School , Bahradashi Jhapa	4
1636	Bhagawati Basic School	Bhagawati Basic School Primary , Ratuwamai Morang	6
1637	Bhagawati Basic School	Bhagawati Basic School Primary , Miklajung Morang	6
1638	Bhagawati Basic School	Bhagawati Basic School Primary , Mahalaxmi Dhankuta	2
1639	Bhagawati Basic School	Bhagawati Basic School Atharai Rural Municipality-6 , Chuhandanda Tehrathum Aathrai Tehrathum	13
1640	Bhagawati Basic School	Bhagawati Basic School Primary , Chhathar Tehrathum	13
1641	Bhagawati Basic School	Bhagawati Basic School Primary , Chhathar Tehrathum	13
1642	Bhagawati Basic School	Bhagawati Basic School Primary , Phedap Tehrathum	13
1643	Bhagawati Basic School	Bhagawati Basic School , Madi Sankhuwasabha	9
1644	Bhagawati Basic School	Bhagawati Basic School , Aamchowk Bhojpur	1
1645	Bhagawati basic school	Bhagawati basic school Primary School , Nechasalyan Solukhumbu	10
1646	Bhagawati Basic school	Bhagawati Basic school Primary School , Champadevi Okhaldhunga	7
1647	Bhagawati Basic School	Bhagawati Basic School Bhagavati Primary , Siddhicharan Okhaldhunga	7
1648	Bhagawati Basic School (1-5)	Bhagawati Basic School (1-5) Primary , Chainpur Sankhuwasabha	9
1650	Bhagawati Dinanath Secondary School	Bhagawati Dinanath Secondary School , Khotehang Khotang	5
1652	Bhagawati Ma V	Bhagawati Secondary School , Sandakpur Ilam	3
1653	Bhagawati Ma V	Bhagawati Secondary School , Aathrai Tehrathum	13
1654	Bhagawati Ma V	Bhagawati Secondary School , Shadananda Bhojpur	1
1655	Bhagawati Pra V	Bhagawati Primary School , Sandakpur Ilam	3
1656	Bhagawati Pra V	Bhagawati Primary School , Gauriganj Jhapa	4
1657	Bhagawati Pra V	Bhagawati Primary School , Katahari Morang	6
1658	Bhagawati Pra V	Bhagawati Primary School , Barahkshetra Sunsari	11
1659	Bhagawati Pra V	Bhagawati Primary School , Barahkshetra Sunsari	11
1660	Bhagawati Pra V	Bhagawati Primary School , Dharan Sunsari	11
1661	Bhagawati Pra V	Bhagawati Primary School , Mahalaxmi Dhankuta	2
1662	Bhagawati Pra V	Bhagawati Primary School , Chhathar Tehrathum	13
1663	Bhagawati Pra V Sisaghari	Bhagawati Primary School Sisaghari , Katari Udayapur	14
1664	Bhagawati Secondary School	Bhagawati Secondary School , Miklajung Panchthar	8
1665	Bhagawati Secondary School	Bhagawati Secondary School , Ilam Ilam	3
1666	Bhagawati Secondary School	Bhagawati Secondary School Bidhyalaya , Mai Ilam	3
1667	Bhagawati Secondary School	Bhagawati Secondary School , Shivasatakshi Jhapa	4
1668	Bhagawati Secondary School	Bhagawati Secondary School , Belbari Morang	6
1669	Bhagawati Secondary School	Bhagawati Secondary School , Miklajung Morang	6
1670	Bhagawati secondary School	Bhagawati secondary School Secondary , Inaruwa Sunsari	11
1671	Bhagawati Secondary School	Bhagawati Secondary School , Dharmadevi Sankhuwasabha	9
1672	Bhagawati Secondary School	Bhagawati Secondary School , Chainpur Sankhuwasabha	9
1673	Bhagawati Secondary School Ambung, Myanglung-7, Tehrathum	Bhagawati Secondary School Ambung , Myanglung-7 Tehrathum Myanglung Tehrathum	13
1675	Bhagawot Pra V	Bhagawot Primary School , Diprung Khotang	5
1676	Bhagima Pra Vi	Bhagima Primary School , Laligurans Tehrathum	13
1677	Bhagirath Secondary School	Bhagirath Secondary School , Pathari Morang	6
1678	Bhagyodaya basic school	Bhagyodaya basic school Primary School , Hilihang Panchthar	8
1679	Bhagyodaya Basic School	Bhagyodaya Basic School Primary , Suryodaya Ilam	3
1681	Bhairung Basic School Bhorleni	Bhairung Basic School Bhorleni Primary , Rautamai Udayapur	14
1682	Bhajan Soba Pra V	Bhajan Soba Primary School , Budhiganga Morang	6
1683	Bhakta Basic school	Bhakta Basic school Primary School , Phaktanglung Taplejung	12
1685	Bhaldhunga Madhyamik Vidyalaya	Bhaldhunga Secondary School School,Dharan- 20 , Dharan Sunsari	11
1686	Bhaluwa aadharbhut Vidyalay	Bhaluwa Basic Vidyalay Lower Secondary School , Duhabi Sunsari	11
1687	Bhanjare  Aa V	Bhanjare Basic School Primary , Sirijangha Taplejung	12
1688	Bhanjyang Basic School	Bhanjyang Basic School , Phedap Tehrathum	13
1689	Bhanjyang Secondary School	Bhanjyang Secondary School Uchha , Sidingba Taplejung	12
1690	Bhanu  Adharbhut Vidyalaya	Bhanu Basic School , Aathrai Tehrathum	13
1691	Bhanu  ma.vi.	Bhanu Secondary School. Basic School , Khotehang Khotang	5
1692	Bhanu Adhar V	Bhanu Basic School , Jantedhunga Khotang	5
1693	Bhanu Adhar V	Bhanu Basic School , Ainselukharka Khotang	5
1694	Bhanu Adharbhut  Vidyalay	Bhanu Basic Vidyalay School , Mechinagar Jhapa	4
1695	Bhanu Adharbhut Bidhyalaya	Bhanu Basic Bidhyalaya Primary School , Bhadrapur Jhapa	4
1696	Bhanu Basic  School	Bhanu Basic School Primary , Molung Okhaldhunga	7
1697	BHANU BASIC SCHOOL	BHANU BASIC SCHOOL Bhanu Lower Secondary School , Yangwarak Panchthar	8
1698	Bhanu Basic School	Bhanu Basic School Primary , Ratuwamai Morang	6
1699	Bhanu Basic School	Bhanu Basic School Primary , Ratuwamai Morang	6
1700	Bhanu Basic School	Bhanu Basic School School,Urlabari-4 , Urlabari Morang	6
1701	Bhanu Basic School	Bhanu Basic School Primary , Madi Sankhuwasabha	9
1702	Bhanu Basic School, Arjundhara-3	Bhanu Basic School , Arjundhara-3 Arjundhara Jhapa	4
1703	Bhanu Bhakta  basic school	Bhanu Bhakta basic school Primary School , Suryodaya Ilam	3
1704	Bhanu Bhakta Aadharbhut vidyalaya	Bhanu Bhakta Basic School Primary , Jahada Morang	6
1705	Bhanu Bhakta Basic School	Bhanu Bhakta Basic School Primary , Ramprasad Bhojpur	1
1706	Bhanu Bhakta Pra V	Bhanu Bhakta Primary School , Tumbewa Panchthar	8
1707	Bhanu Bhakta Pra V Ramchekhark	Bhanu Bhakta Primary School Ramchekhark , Limchungbung Udayapur	14
1708	Bhanu Bhakta Prathamic Bidyalaya	Bhanu Bhakta Prathamic School Primary , Jhapa Jhapa	4
1709	Bhanu Jana Secondary School	Bhanu Jana Secondary School Uchha , Phungling Taplejung	12
1710	Bhanu Ma V	Bhanu Secondary School , Chulachuli Ilam	3
1711	Bhanu Ma Vi	Bhanu Secondary School , Mechinagar Jhapa	4
1716	Bhanu Memorial Secondary School, Dharan-3	Bhanu Memorial Secondary School , Dharan-3 Smriti Dharan Sunsari	11
1717	Bhanu Morang Basic V	Bhanu Morang Basic School Primary , Biratnagar Morang	6
1718	Bhanu Pra V	Bhanu Primary School , Sandakpur Ilam	3
1719	Bhanu Pra Vi	Bhanu Primary School , Khotehang Khotang	5
1720	BHANU SECONDARY SCHOOL	BHANU SECONDARY SCHOOL Bhanu Secondary School , Shivasatakshi Jhapa	4
1721	Bhanu Secondary School	Bhanu Secondary School , Shivasatakshi Jhapa	4
1722	Bhanu Secondary School	Bhanu Secondary School , Sangurigadhi Dhankuta	2
1723	BHANU SECONDARY SCHOOL, ARJUNDHARA-5	BHANU SECONDARY SCHOOL , ARJUNDHARA-5 Secondary School Arjundhara Jhapa	4
1725	Bhanubhakta Aadarsha Basic School	Bhanubhakta Aadarsha Basic School , Hatuwagadhi Bhojpur	1
1727	Bhanubhakta Basic School	Bhanubhakta Basic School Bhanu Bhakta Lower Secondary , Sangurigadhi Dhankuta	2
1728	Bhanubhakta Basic School	Bhanubhakta Basic School Bhanu Bhakta (0-8) , Barahapokhari Khotang	5
1730	Bhanudaya Adhar V	Bhanudaya Basic School , Sandakpur Ilam	3
1731	Bhanudaya Basic School	Bhanudaya Basic School , Deumai Ilam	3
1732	Bharati Basic School	Bharati Basic School Primary , Chhathar Tehrathum	13
